,ADA,ALGO,BTC,ETH,LTC,SOL,XRP,DOT,LINK,XLM,DOGE,AVAX,AAVE,PEPE,XTZ,TAO,TRX
2025-06-25 11:00:00+00:00,0.581242,0.1818,107246.0,2430.64,84.47,146.32,2.19618,3.4206,13.28709,0.245083,0.1656533,17.98,260.88,1.004e-05,0.5369,338.9716,0.273067
2025-06-25 12:00:00+00:00,0.577706,0.18118,107237.5,2430.0,84.66,146.44,2.18901,3.4103,13.19137,0.244282,0.1651432,17.92,259.84,1.0029e-05,0.5389,339.371,0.272084
2025-06-25 13:00:00+00:00,0.583456,0.18204,107996.6,2436.85,85.26,147.4,2.22535,3.4489,13.2778,0.245501,0.1668391,18.04,262.93,1.0091e-05,0.5414,345.8352,0.272314
2025-06-25 14:00:00+00:00,0.576646,0.18032,107702.2,2433.68,84.79,145.76,2.20513,3.4234,13.21391,0.243526,0.1648805,17.81,260.28,9.876e-06,0.5309,338.0914,0.271834
2025-06-25 15:00:00+00:00,0.567284,0.17748,107087.1,2406.94,84.21,143.76,2.18185,3.3611,13.05,0.240773,0.1630488,17.57,257.15,9.656e-06,0.5241,331.6605,0.270734
2025-06-25 16:00:00+00:00,0.565489,0.1776,107199.0,2412.76,84.21,143.52,2.177,3.3574,13.03122,0.240572,0.163819,17.61,256.5,9.569e-06,0.5242,326.4118,0.271401
2025-06-25 17:00:00+00:00,0.569922,0.17749,107418.0,2423.89,84.54,143.96,2.19064,3.3907,13.12131,0.242447,0.1659467,17.65,257.61,9.661e-06,0.5273,331.5375,0.272103
2025-06-25 18:00:00+00:00,0.567178,0.17749,107406.9,2419.21,84.53,143.36,2.18918,3.3884,13.13479,0.242469,0.1650512,17.61,257.17,9.61e-06,0.5294,329.3244,0.272296
2025-06-25 19:00:00+00:00,0.571949,0.17849,107766.3,2432.27,84.81,144.76,2.20728,3.3899,13.23509,0.243139,0.1659501,17.71,257.93,9.649e-06,0.5303,328.8638,0.272321
2025-06-25 20:00:00+00:00,0.573068,0.17912,107881.7,2442.04,84.93,145.18,2.1976,3.407,13.26188,0.24313,0.1665271,17.76,258.79,9.686e-06,0.5313,328.43,0.272953
2025-06-25 21:00:00+00:00,0.568322,0.17671,107616.9,2431.0,84.47,144.43,2.18793,3.3813,13.16226,0.24177,0.1652783,17.61,257.08,9.557e-06,0.5306,324.1598,0.273181
2025-06-25 22:00:00+00:00,0.566228,0.17602,107336.1,2418.44,84.38,143.3,2.18256,3.3619,13.10254,0.241181,0.1644536,17.52,255.49,9.451e-06,0.5267,324.7907,0.273013
2025-06-25 23:00:00+00:00,0.567272,0.17561,107360.0,2419.12,84.7,143.61,2.18714,3.3537,13.14672,0.241386,0.1646654,17.59,256.11,9.46e-06,0.5272,323.3665,0.27322
2025-06-26 00:00:00+00:00,0.569478,0.17563,107336.6,2427.92,84.96,144.29,2.1888,3.3583,13.13,0.241986,0.1647524,17.57,255.74,9.515e-06,0.528,323.608,0.273508
2025-06-26 01:00:00+00:00,0.571628,0.1775,107697.6,2461.01,85.06,145.37,2.19811,3.3812,13.2644,0.241967,0.16559,17.67,259.72,9.578e-06,0.5336,327.7783,0.273335
2025-06-26 02:00:00+00:00,0.577646,0.17861,107996.6,2492.14,85.31,146.3,2.20324,3.4063,13.42857,0.243157,0.1666989,17.88,262.9,9.652e-06,0.5323,330.5759,0.273938
2025-06-26 03:00:00+00:00,0.573671,0.17771,107888.7,2490.31,85.22,145.99,2.197,3.38,13.33813,0.242852,0.1659662,17.77,262.61,9.608e-06,0.5325,327.5622,0.274675
2025-06-26 04:00:00+00:00,0.571308,0.17632,107884.3,2480.97,84.99,145.46,2.195,3.3579,13.31939,0.241824,0.1653957,17.71,260.84,9.529e-06,0.5299,326.745,0.2732
2025-06-26 05:00:00+00:00,0.569469,0.17561,107623.9,2476.62,85.07,144.53,2.18993,3.3469,13.25448,0.241226,0.1643014,17.62,260.13,9.477e-06,0.5278,323.8546,0.271345
2025-06-26 06:00:00+00:00,0.571221,0.17366,107812.6,2489.05,85.31,144.98,2.1877,3.3621,13.34428,0.241775,0.164778,17.63,260.43,9.54e-06,0.5295,328.292,0.271053
2025-06-26 07:00:00+00:00,0.572769,0.17545,107925.0,2491.87,85.55,145.31,2.19182,3.3772,13.38203,0.242695,0.1650587,17.74,263.31,9.531e-06,0.5337,328.2184,0.271435
2025-06-26 08:00:00+00:00,0.570766,0.1747,107850.0,2489.05,85.51,144.97,2.19124,3.3589,13.36303,0.241589,0.1644558,17.61,262.72,9.48e-06,0.532,329.2419,0.271001
2025-06-26 09:00:00+00:00,0.564379,0.17487,107379.4,2464.84,85.19,143.91,2.17889,3.3286,13.19418,0.240036,0.1625799,17.44,258.13,9.375e-06,0.5282,324.2515,0.271001
2025-06-26 10:00:00+00:00,0.565401,0.17586,107402.0,2452.14,85.41,143.61,2.17596,3.3417,13.22603,0.239848,0.1623281,17.48,256.81,9.4e-06,0.53,324.0951,0.272059
2025-06-26 11:00:00+00:00,0.563772,0.17528,107383.3,2451.25,84.99,143.74,2.17302,3.3282,13.20126,0.239086,0.16164,17.44,256.53,9.401e-06,0.5275,322.9128,0.271801
2025-06-26 12:00:00+00:00,0.55777,0.1723,107177.3,2440.01,84.52,143.07,2.15763,3.298,13.06001,0.237339,0.1604468,17.31,255.08,9.28e-06,0.5225,319.1252,0.270612
2025-06-26 13:00:00+00:00,0.552819,0.17145,106967.5,2434.32,84.16,141.84,2.12387,3.2779,12.99462,0.235291,0.1587582,17.19,252.35,9.23e-06,0.517,317.3944,0.270892
2025-06-26 14:00:00+00:00,0.555398,0.17328,107513.5,2447.34,85.12,143.14,2.12389,3.3144,13.1394,0.236469,0.1601227,17.28,253.59,9.285e-06,0.525,319.0477,0.271801
2025-06-26 15:00:00+00:00,0.554678,0.17202,107311.8,2434.76,84.82,143.11,2.12065,3.3165,13.11221,0.235989,0.1601758,17.25,254.06,9.28e-06,0.5236,319.6744,0.271409
2025-06-26 16:00:00+00:00,0.552015,0.1705,107214.4,2426.1,84.25,142.31,2.10265,3.2962,13.02254,0.234203,0.1593769,17.22,252.0,9.191e-06,0.5198,318.7194,0.271113
2025-06-26 17:00:00+00:00,0.553913,0.17206,107241.1,2421.6,84.29,141.77,2.11413,3.2888,13.03401,0.234547,0.159754,17.18,250.91,9.209e-06,0.5198,318.3946,0.2707
2025-06-26 18:00:00+00:00,0.554658,0.17133,107389.9,2426.46,84.46,141.61,2.124,3.2931,13.06766,0.235733,0.1602309,17.21,251.52,9.265e-06,0.5197,320.8191,0.27096
2025-06-26 19:00:00+00:00,0.5566,0.17245,107606.0,2435.85,85.12,142.36,2.12592,3.3262,13.1266,0.237098,0.1611237,17.38,254.0,9.337e-06,0.5246,326.2029,0.271447
2025-06-26 20:00:00+00:00,0.560403,0.17392,107802.6,2445.87,85.32,143.08,2.13823,3.3462,13.18099,0.237342,0.1622588,17.5,257.21,9.391e-06,0.5275,327.2675,0.271621
2025-06-26 21:00:00+00:00,0.55576,0.1727,107058.7,2415.84,84.6,140.47,2.11933,3.3113,12.98043,0.235648,0.1605524,17.28,251.4,9.259e-06,0.5248,321.714,0.271075
2025-06-26 22:00:00+00:00,0.55253,0.17217,107076.4,2415.0,84.39,139.07,2.10855,3.3011,12.91733,0.23433,0.1595019,17.21,251.48,9.182e-06,0.5229,319.8381,0.271016
2025-06-26 23:00:00+00:00,0.554221,0.17206,106945.0,2416.21,84.31,139.16,2.10599,3.2975,12.93001,0.234219,0.160043,17.24,250.34,9.159e-06,0.5229,319.7011,0.270966
2025-06-27 00:00:00+00:00,0.55142,0.17055,106747.2,2402.28,83.95,138.01,2.08485,3.2873,12.82626,0.233615,0.1591462,17.14,249.17,9.156e-06,0.5231,320.0324,0.270959
2025-06-27 01:00:00+00:00,0.55703,0.17213,107196.4,2426.61,85.05,139.55,2.09751,3.3417,13.0013,0.235137,0.1611144,17.36,255.1,9.25e-06,0.5285,323.7965,0.271571
2025-06-27 02:00:00+00:00,0.559434,0.17301,107300.0,2439.39,85.08,140.93,2.10683,3.3469,13.07572,0.235887,0.1623449,17.5,256.21,9.307e-06,0.5292,324.7922,0.271804
2025-06-27 03:00:00+00:00,0.560317,0.17326,107533.7,2446.81,85.41,141.49,2.10731,3.3465,13.15505,0.235866,0.1623057,17.52,256.21,9.274e-06,0.5286,323.7147,0.2722
2025-06-27 04:00:00+00:00,0.558454,0.17317,107598.8,2450.44,85.49,141.39,2.11116,3.362,13.1921,0.235977,0.1619248,17.54,258.98,9.272e-06,0.5289,323.5236,0.272129
2025-06-27 05:00:00+00:00,0.555103,0.17257,107325.0,2440.92,84.78,140.71,2.09521,3.3188,13.09534,0.234109,0.1607878,17.38,256.39,9.193e-06,0.5271,319.2481,0.271057
2025-06-27 06:00:00+00:00,0.557489,0.172,107367.9,2449.72,85.11,141.35,2.0966,3.3137,13.1123,0.234579,0.1615099,17.46,257.69,9.256e-06,0.5268,319.205,0.271181
2025-06-27 07:00:00+00:00,0.554417,0.17152,106961.5,2443.42,84.7,140.35,2.08678,3.2941,13.02106,0.233813,0.1607683,17.39,256.73,9.215e-06,0.5269,314.9715,0.270985
2025-06-27 08:00:00+00:00,0.558554,0.17334,107071.3,2448.8,84.58,142.25,2.10064,3.3237,13.16684,0.235665,0.1616774,17.57,259.68,9.306e-06,0.5305,319.7347,0.271195
2025-06-27 09:00:00+00:00,0.557239,0.17342,107135.8,2461.58,84.58,142.15,2.09902,3.3253,13.14855,0.235508,0.1617102,17.51,263.12,9.316e-06,0.5282,319.7029,0.271768
2025-06-27 10:00:00+00:00,0.553695,0.1716,107059.5,2446.97,84.58,141.95,2.09303,3.3088,13.04695,0.234603,0.1609333,17.5,261.33,9.266e-06,0.5279,317.3997,0.271299
2025-06-27 11:00:00+00:00,0.554178,0.17125,106975.3,2447.42,84.4,142.15,2.09085,3.3105,13.04279,0.234612,0.1605716,17.48,260.85,9.28e-06,0.526,318.5405,0.271839
2025-06-27 12:00:00+00:00,0.549743,0.17057,106672.3,2430.09,84.04,141.41,2.08323,3.2969,12.94135,0.233543,0.1595913,17.31,258.52,9.155e-06,0.526,317.8961,0.272074
2025-06-27 13:00:00+00:00,0.551794,0.17153,106858.0,2428.9,83.9,142.73,2.094,3.3232,12.96719,0.234354,0.1595326,17.43,260.39,9.139e-06,0.527,320.1829,0.271477
2025-06-27 14:00:00+00:00,0.549549,0.17229,106571.3,2424.39,83.55,141.98,2.07322,3.3267,12.89368,0.234037,0.1587929,17.42,259.52,9.086e-06,0.5289,319.6358,0.271583
2025-06-27 15:00:00+00:00,0.555999,0.17404,107382.1,2440.01,84.37,143.55,2.09811,3.3581,13.05667,0.235571,0.1611065,17.54,265.57,9.232e-06,0.5333,323.6128,0.27187
2025-06-27 16:00:00+00:00,0.55721,0.17503,107536.6,2434.13,84.59,143.76,2.115,3.3787,13.09445,0.237047,0.161552,17.64,264.1,9.311e-06,0.5342,326.7573,0.272552
2025-06-27 17:00:00+00:00,0.550235,0.17294,106948.0,2406.93,83.51,141.6,2.09361,3.3245,12.88023,0.234122,0.1597573,17.39,257.94,9.1e-06,0.5277,323.7518,0.271999
2025-06-27 18:00:00+00:00,0.546433,0.1693,106685.5,2394.66,83.43,140.54,2.08,3.2987,12.76737,0.233015,0.1576175,17.18,254.63,8.977e-06,0.5204,320.5246,0.271337
2025-06-27 19:00:00+00:00,0.552285,0.17212,106873.0,2415.18,84.17,141.88,2.0975,3.3294,12.88483,0.235071,0.1592751,17.35,257.12,9.045e-06,0.5233,324.8385,0.272427
2025-06-27 20:00:00+00:00,0.555873,0.17423,107152.6,2427.0,84.68,142.93,2.11,3.3434,12.99055,0.235256,0.1606125,17.47,256.54,9.127e-06,0.5267,326.2167,0.273051
2025-06-27 21:00:00+00:00,0.557867,0.17453,107137.1,2421.06,85.05,142.75,2.14074,3.3556,12.97799,0.236644,0.1610459,17.53,257.95,9.126e-06,0.5295,326.1955,0.273031
2025-06-27 22:00:00+00:00,0.56043,0.17501,107161.6,2423.64,84.99,142.77,2.14214,3.3697,13.06435,0.237327,0.1614599,17.59,258.18,9.18e-06,0.5307,327.4013,0.273161
2025-06-27 23:00:00+00:00,0.558526,0.17473,107115.4,2424.18,84.84,142.15,2.14312,3.3625,13.06134,0.237106,0.1610536,17.59,259.35,9.175e-06,0.5282,325.9812,0.273296
2025-06-28 00:00:00+00:00,0.558372,0.17386,107119.2,2420.0,84.94,141.85,2.14601,3.366,13.06919,0.236897,0.1610555,17.58,258.95,9.196e-06,0.5267,326.2303,0.273698
2025-06-28 01:00:00+00:00,0.560952,0.17449,107119.9,2419.48,85.1,142.54,2.17625,3.3732,13.12003,0.23742,0.1619149,17.61,257.79,9.254e-06,0.5256,327.8,0.274005
2025-06-28 02:00:00+00:00,0.559316,0.17476,107214.6,2419.97,85.18,143.07,2.1725,3.3665,13.12452,0.237775,0.1617435,17.61,256.89,9.228e-06,0.5259,324.7896,0.27353
2025-06-28 03:00:00+00:00,0.560438,0.17459,107350.9,2421.48,85.22,143.44,2.18644,3.3661,13.16632,0.23798,0.1621452,17.64,257.12,9.238e-06,0.5256,319.8068,0.273368
2025-06-28 04:00:00+00:00,0.559178,0.17393,107253.4,2421.65,85.16,143.28,2.17902,3.3526,13.13109,0.237012,0.1617929,17.54,256.2,9.229e-06,0.5232,321.3206,0.273329
2025-06-28 05:00:00+00:00,0.558981,0.17344,107342.1,2423.26,85.17,144.05,2.18978,3.3499,13.10027,0.237241,0.1617973,17.52,255.7,9.27e-06,0.5242,322.8148,0.27398
2025-06-28 06:00:00+00:00,0.562,0.17382,107448.8,2427.99,85.54,144.76,2.19367,3.3466,13.12528,0.238301,0.162551,17.58,255.51,9.28e-06,0.524,324.5021,0.274373
2025-06-28 07:00:00+00:00,0.562538,0.17437,107475.1,2432.65,85.43,146.63,2.1932,3.353,13.17277,0.238106,0.1632169,17.64,256.74,9.336e-06,0.527,327.0946,0.274069
2025-06-28 08:00:00+00:00,0.560009,0.17361,107386.5,2422.98,85.21,146.38,2.18328,3.3369,13.1342,0.237501,0.1628117,17.63,254.36,9.309e-06,0.5239,324.6202,0.274621
2025-06-28 09:00:00+00:00,0.561611,0.17403,107343.8,2428.53,85.51,147.38,2.18724,3.3479,13.18344,0.237696,0.1632488,17.72,256.4,9.367e-06,0.5264,326.661,0.274911
2025-06-28 10:00:00+00:00,0.560142,0.17477,107309.2,2426.15,85.71,147.02,2.19175,3.3541,13.11858,0.238018,0.1626098,17.63,255.01,9.374e-06,0.5253,326.4706,0.275628
2025-06-28 11:00:00+00:00,0.559241,0.17471,107405.5,2428.45,85.47,147.17,2.19334,3.3575,13.10444,0.237976,0.1622628,17.68,255.1,9.37e-06,0.5251,326.0609,0.276627
2025-06-28 12:00:00+00:00,0.558232,0.17404,107353.4,2427.22,85.47,146.46,2.18686,3.3548,13.08913,0.237784,0.161909,17.62,254.05,9.382e-06,0.5243,326.8525,0.275628
2025-06-28 13:00:00+00:00,0.556696,0.17339,107140.7,2423.69,85.57,146.12,2.19339,3.3415,13.07965,0.237552,0.1616017,17.58,253.25,9.323e-06,0.5221,324.2364,0.275369
2025-06-28 14:00:00+00:00,0.559792,0.17443,107243.0,2426.55,85.73,146.84,2.19786,3.3536,13.15448,0.237927,0.1623345,17.66,254.11,9.368e-06,0.5229,325.6745,0.275782
2025-06-28 15:00:00+00:00,0.56425,0.17593,107518.3,2438.26,86.56,148.2,2.20459,3.3635,13.28107,0.239758,0.1630204,17.77,257.21,9.422e-06,0.5287,327.7154,0.275169
2025-06-28 16:00:00+00:00,0.562961,0.17526,107310.3,2434.04,86.76,149.15,2.19332,3.3684,13.25,0.238556,0.1626392,17.82,256.0,9.377e-06,0.5277,327.7815,0.274076
2025-06-28 17:00:00+00:00,0.567962,0.17687,107501.3,2444.56,87.23,152.17,2.20095,3.3952,13.37421,0.238996,0.1647287,18.01,258.57,9.51e-06,0.5331,331.3152,0.274278
2025-06-28 18:00:00+00:00,0.566694,0.17636,107295.1,2438.2,86.93,151.36,2.1913,3.3956,13.33764,0.2382,0.1642349,18.01,256.81,9.554e-06,0.5335,330.9801,0.273443
2025-06-28 19:00:00+00:00,0.564007,0.17636,107277.8,2434.4,86.38,150.76,2.18654,3.4038,13.31236,0.237854,0.1636651,17.97,257.57,9.532e-06,0.5329,330.915,0.273848
2025-06-28 20:00:00+00:00,0.563607,0.17546,107206.3,2431.1,85.97,150.2,2.18201,3.4049,13.34811,0.237793,0.1633138,17.89,258.46,9.466e-06,0.5303,329.7092,0.273923
2025-06-28 21:00:00+00:00,0.566379,0.17628,107322.9,2437.52,86.28,151.14,2.18773,3.4166,13.40844,0.2385,0.1643161,17.98,258.4,9.553e-06,0.5317,331.4106,0.274399
2025-06-28 22:00:00+00:00,0.566828,0.17668,107360.0,2441.23,86.27,150.85,2.18607,3.4159,13.42835,0.239969,0.164396,18.05,261.14,9.576e-06,0.5364,332.4654,0.274216
2025-06-28 23:00:00+00:00,0.565734,0.17646,107325.1,2437.56,86.34,150.78,2.18611,3.4078,13.40426,0.239065,0.1637279,17.99,259.93,9.553e-06,0.5351,329.8099,0.274802
2025-06-29 00:00:00+00:00,0.567241,0.17708,107500.0,2441.21,86.45,150.71,2.18229,3.4122,13.38671,0.238697,0.1641115,18.0,260.47,9.562e-06,0.535,331.2983,0.274757
2025-06-29 01:00:00+00:00,0.564797,0.17602,107350.2,2430.44,86.04,150.33,2.18514,3.3945,13.33365,0.237983,0.1636209,17.89,258.99,9.51e-06,0.5325,329.7737,0.275208
2025-06-29 02:00:00+00:00,0.565186,0.17642,107320.0,2432.64,86.32,149.89,2.18899,3.3919,13.32861,0.238437,0.16319,17.86,258.5,9.516e-06,0.5309,329.4844,0.275291
2025-06-29 03:00:00+00:00,0.564179,0.17628,107234.1,2429.33,86.45,149.65,2.18489,3.3829,13.28767,0.238275,0.1627769,17.82,257.68,9.489e-06,0.5293,329.44,0.275599
2025-06-29 04:00:00+00:00,0.561694,0.17674,107272.2,2430.16,86.32,149.9,2.18334,3.3844,13.27926,0.237956,0.1630399,17.86,257.23,9.479e-06,0.5295,330.7869,0.275953
2025-06-29 05:00:00+00:00,0.562046,0.17791,107278.3,2435.27,86.51,149.78,2.18734,3.3962,13.31188,0.238223,0.1636502,17.89,257.72,9.484e-06,0.5289,331.8582,0.276086
2025-06-29 06:00:00+00:00,0.561069,0.17773,107379.4,2436.0,86.8,149.85,2.1863,3.4075,13.37,0.238731,0.1640259,17.94,261.38,9.495e-06,0.5315,336.3549,0.276013
2025-06-29 07:00:00+00:00,0.560898,0.17861,107371.5,2440.51,86.68,150.22,2.18525,3.4082,13.42991,0.239001,0.1638926,18.02,264.35,9.494e-06,0.5343,336.1716,0.276003
2025-06-29 08:00:00+00:00,0.563781,0.17983,107706.4,2444.06,86.94,150.8,2.19001,3.4195,13.44622,0.23936,0.164468,18.09,268.06,9.546e-06,0.5358,337.9852,0.275628
2025-06-29 09:00:00+00:00,0.564018,0.18051,107900.0,2448.37,86.78,151.19,2.19061,3.4226,13.46098,0.23956,0.1647084,18.11,268.28,9.581e-06,0.537,340.0634,0.275459
2025-06-29 10:00:00+00:00,0.563789,0.18089,108196.0,2457.37,86.86,151.52,2.19131,3.427,13.43285,0.238976,0.1644432,18.06,269.22,9.568e-06,0.5357,339.5826,0.275349
2025-06-29 11:00:00+00:00,0.565199,0.18129,108452.4,2463.0,86.81,151.7,2.19594,3.4331,13.44545,0.239116,0.1645788,18.07,272.66,9.619e-06,0.5353,336.6535,0.275502
2025-06-29 12:00:00+00:00,0.565039,0.18003,108214.9,2455.46,86.7,151.96,2.19386,3.4327,13.42,0.238831,0.1644401,17.98,272.86,9.651e-06,0.5343,339.4837,0.275009
2025-06-29 13:00:00+00:00,0.563457,0.17945,108085.6,2447.85,86.76,151.83,2.18677,3.4192,13.36633,0.238316,0.1646515,17.99,271.54,9.662e-06,0.5333,342.346,0.275582
2025-06-29 14:00:00+00:00,0.560093,0.17893,107978.5,2442.01,86.55,151.36,2.18529,3.4078,13.31569,0.237722,0.1637211,17.91,272.72,9.612e-06,0.5309,341.1294,0.275631
2025-06-29 15:00:00+00:00,0.555945,0.17813,107789.2,2437.24,86.6,150.91,2.1844,3.4003,13.28008,0.237287,0.163413,17.85,272.01,9.587e-06,0.5294,340.545,0.275728
2025-06-29 16:00:00+00:00,0.558287,0.17884,107575.8,2439.75,86.8,150.58,2.18787,3.416,13.3187,0.237852,0.1642472,17.92,273.13,9.656e-06,0.531,342.4393,0.276138
2025-06-29 17:00:00+00:00,0.55755,0.17979,107559.2,2439.75,86.68,151.4,2.19047,3.4235,13.39,0.236981,0.1642115,17.98,274.32,9.615e-06,0.5328,341.9826,0.276123
2025-06-29 18:00:00+00:00,0.561057,0.18151,107730.1,2438.9,86.84,151.89,2.19357,3.4363,13.38875,0.237104,0.1647509,18.05,276.6,9.643e-06,0.5356,343.5272,0.275824
2025-06-29 19:00:00+00:00,0.558814,0.1806,107450.5,2437.67,86.87,151.22,2.18884,3.4328,13.34866,0.235739,0.1641099,18.04,275.14,9.665e-06,0.5361,341.9296,0.275714
2025-06-29 20:00:00+00:00,0.558012,0.18072,107449.0,2434.65,86.69,150.88,2.18401,3.4172,13.32636,0.235335,0.1639116,18.01,274.04,9.602e-06,0.5346,339.7969,0.275873
2025-06-29 21:00:00+00:00,0.560398,0.18155,107581.1,2431.52,86.84,151.69,2.18889,3.4388,13.37794,0.23651,0.1644573,18.16,271.74,9.718e-06,0.5366,341.7159,0.27556
2025-06-29 22:00:00+00:00,0.579584,0.18705,108089.7,2502.0,88.21,152.93,2.2144,3.5665,13.76856,0.241582,0.1693002,18.79,278.26,1.0315e-05,0.5506,348.7275,0.275865
2025-06-29 23:00:00+00:00,0.577508,0.18608,108387.2,2501.2,88.0,153.41,2.20786,3.5409,13.7122,0.24061,0.1694631,18.75,278.71,1.0405e-05,0.5498,345.926,0.276923
2025-06-30 00:00:00+00:00,0.57728,0.18532,108743.3,2519.86,88.04,152.67,2.20283,3.5396,13.67636,0.24,0.1697957,18.66,279.11,1.0374e-05,0.5466,343.8481,0.2766
2025-06-30 01:00:00+00:00,0.572632,0.18473,108552.6,2512.94,88.02,152.12,2.20149,3.5126,13.59289,0.239184,0.1686981,18.47,278.55,1.0148e-05,0.544,341.3947,0.27635
2025-06-30 02:00:00+00:00,0.568701,0.1836,108545.1,2501.28,87.58,152.08,2.19766,3.4888,13.50845,0.237874,0.1675192,18.42,275.48,1.0079e-05,0.5434,339.1695,0.276425
2025-06-30 03:00:00+00:00,0.568877,0.18327,108509.7,2500.34,87.39,151.85,2.19896,3.4802,13.49834,0.238204,0.1676098,18.3,275.97,1.0065e-05,0.5416,338.8536,0.276849
2025-06-30 04:00:00+00:00,0.566312,0.18243,108400.1,2495.96,87.24,151.14,2.1907,3.4524,13.41315,0.237647,0.1667708,18.19,274.32,9.991e-06,0.5399,338.0001,0.276931
2025-06-30 05:00:00+00:00,0.569929,0.18272,108270.3,2503.8,87.05,151.4,2.19249,3.4591,13.42327,0.238347,0.1671934,18.28,274.8,1.0007e-05,0.5392,340.7051,0.277375
2025-06-30 06:00:00+00:00,0.562198,0.18046,107657.6,2466.49,86.32,150.61,2.1811,3.432,13.25999,0.237028,0.1652675,18.11,271.19,9.839e-06,0.5345,335.3563,0.277481
2025-06-30 07:00:00+00:00,0.566708,0.18227,107720.6,2481.8,86.5,150.7,2.18714,3.4599,13.33982,0.237815,0.1659117,18.24,273.24,9.9e-06,0.5411,338.2921,0.277659
2025-06-30 08:00:00+00:00,0.567693,0.18078,107528.8,2469.18,85.85,149.87,2.17797,3.4281,13.27,0.236444,0.1651801,18.12,269.54,9.842e-06,0.5377,333.2865,0.277678
2025-06-30 09:00:00+00:00,0.563123,0.18044,107548.2,2452.64,85.67,149.99,2.17398,3.4164,13.2156,0.235934,0.1651354,18.1,269.97,9.835e-06,0.5378,332.8086,0.27755
2025-06-30 10:00:00+00:00,0.564514,0.17958,107673.0,2457.37,85.62,150.4,2.1789,3.4148,13.18786,0.236339,0.1647802,18.09,271.2,9.846e-06,0.5359,332.0523,0.276862
2025-06-30 11:00:00+00:00,0.564048,0.17871,107676.6,2460.69,85.53,150.46,2.17891,3.4188,13.22164,0.23627,0.1648359,18.11,270.17,9.794e-06,0.5382,331.6168,0.277401
2025-06-30 12:00:00+00:00,0.561255,0.17805,107651.4,2459.93,85.45,149.94,2.17584,3.401,13.17044,0.235416,0.1640497,17.98,269.37,9.697e-06,0.534,329.5881,0.277157
2025-06-30 13:00:00+00:00,0.56038,0.17807,107571.0,2462.39,85.4,150.96,2.18086,3.4005,13.24378,0.234163,0.1638915,17.96,272.17,9.678e-06,0.5329,330.8067,0.276706
2025-06-30 14:00:00+00:00,0.559489,0.1781,106819.8,2438.13,84.94,151.39,2.17639,3.391,13.2397,0.23404,0.163178,17.86,270.03,9.636e-06,0.5351,331.9299,0.277288
2025-06-30 15:00:00+00:00,0.566952,0.18008,107594.3,2475.38,85.95,157.83,2.19312,3.3906,13.37018,0.235216,0.1649519,18.0,275.63,9.846e-06,0.5359,335.062,0.278907
2025-06-30 16:00:00+00:00,0.571444,0.18111,107686.1,2475.67,86.14,157.17,2.20102,3.4043,13.3778,0.235884,0.1653286,18.02,273.03,9.901e-06,0.5382,337.0687,0.278673
2025-06-30 17:00:00+00:00,0.570197,0.18099,107526.1,2489.01,86.08,156.83,2.21427,3.4,13.38162,0.235523,0.1653296,18.0,274.65,9.85e-06,0.536,337.3917,0.279269
2025-06-30 18:00:00+00:00,0.5739,0.18122,107276.6,2486.96,86.09,155.92,2.23681,3.3854,13.33213,0.23633,0.1646641,17.92,273.53,9.746e-06,0.5344,335.3434,0.2793
2025-06-30 19:00:00+00:00,0.59025,0.18522,107784.7,2518.23,87.15,157.86,2.32122,3.458,13.62398,0.242979,0.1677489,18.21,283.28,9.931e-06,0.5387,342.3744,0.279395
2025-06-30 20:00:00+00:00,0.584277,0.18625,107604.5,2502.77,86.52,156.63,2.29481,3.4252,13.54793,0.240903,0.1669164,18.11,280.19,9.868e-06,0.5401,338.768,0.279685
2025-06-30 21:00:00+00:00,0.577632,0.18406,107148.6,2488.39,86.9,155.68,2.27594,3.411,13.43834,0.23937,0.1657305,17.96,274.25,9.786e-06,0.5401,337.2696,0.279229
2025-06-30 22:00:00+00:00,0.57449,0.18474,107167.8,2493.01,86.49,155.27,2.26025,3.406,13.3905,0.238634,0.1652349,17.93,275.31,9.78e-06,0.54,335.28,0.28
2025-06-30 23:00:00+00:00,0.572486,0.18556,107120.3,2486.1,85.98,154.85,2.23718,3.3997,13.37596,0.238247,0.1652832,17.97,274.73,9.747e-06,0.5379,335.0641,0.279581
2025-07-01 00:00:00+00:00,0.572901,0.18805,107403.4,2494.07,86.25,154.74,2.2389,3.3985,13.34,0.238407,0.1655078,17.93,275.92,9.745e-06,0.5378,335.9803,0.279715
2025-07-01 01:00:00+00:00,0.572679,0.18888,107214.9,2489.27,86.43,154.48,2.23043,3.3948,13.30879,0.238069,0.1652027,17.91,275.99,9.742e-06,0.5391,334.4789,0.279739
2025-07-01 02:00:00+00:00,0.565594,0.19039,107125.6,2483.73,86.16,153.37,2.22755,3.3795,13.24596,0.238003,0.1642157,17.76,274.68,9.665e-06,0.5375,333.1764,0.279515
2025-07-01 03:00:00+00:00,0.568793,0.19055,107175.6,2486.46,86.65,153.97,2.23795,3.3813,13.31923,0.238462,0.1647909,17.83,275.0,9.684e-06,0.5383,335.237,0.279742
2025-07-01 04:00:00+00:00,0.564808,0.18687,106950.0,2461.84,85.98,152.61,2.22205,3.3441,13.19768,0.236401,0.163219,17.59,271.12,9.56e-06,0.5317,332.7641,0.279182
